box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time
1,116.0,Side,Left,Horizontal-Left,91.54%,80.69%,1,Obtuse,18:59:41.716337
1,117.0,,,,91.44%,82.71%,1,Obtuse,18:59:40.688241
1,116.0,,,,92.41%,85.44%,1,Obtuse,18:59:39.655833
1,116.0,,,,92.98%,86.47%,1,Obtuse,18:59:38.634218
1,116.0,,,,91.74%,84.33%,1,Obtuse,18:59:37.606840
1,115.0,Side,Left,Horizontal-Left,92.11%,84.68%,1,Obtuse,18:59:36.560003
1,116.0,,,,92.61%,82.68%,1,Obtuse,18:59:35.523626
1,117.0,,,,92.46%,83.13%,1,Obtuse,18:59:34.496161
1,116.0,,,,92.70%,83.73%,1,Obtuse,18:59:33.459600
1,116.0,,,,91.92%,83.65%,1,Obtuse,18:59:32.431859
1,118.0,,,,92.68%,79.48%,1,Obtuse,18:59:31.404365
1,116.0,,,,92.69%,82.52%,1,Obtuse,18:59:30.386786
1,116.0,,,,92.55%,87.03%,1,Obtuse,18:59:29.358440
1,116.0,,,,91.36%,79.35%,1,Obtuse,18:59:28.336358
1,117.0,,,,92.70%,83.12%,1,Obtuse,18:59:27.304181
1,117.0,,,,91.45%,81.42%,1,Obtuse,18:59:26.280127
1,117.0,,,,91.83%,86.17%,1,Obtuse,18:59:25.249844
1,116.0,,,,93.72%,86.73%,1,Obtuse,18:59:24.220459
1,116.0,Side,Left,Horizontal-Left,92.27%,83.88%,1,Obtuse,18:59:23.189575
1,116.0,,,,92.08%,84.71%,1,Obtuse,18:59:22.160394
1,118.0,,,,92.19%,79.97%,1,Obtuse,18:59:21.141431
1,116.0,,,,92.50%,85.73%,1,Obtuse,18:59:20.113487
1,116.0,,,,91.92%,82.69%,1,Obtuse,18:59:19.076400
1,116.0,,,,92.18%,83.87%,1,Obtuse,18:59:18.035946
1,116.0,Side,Left,Horizontal-Left,92.44%,81.56%,1,Obtuse,18:59:16.996438
1,116.0,,,,91.85%,84.76%,1,Obtuse,18:59:15.964001
1,118.0,,,,92.61%,82.18%,1,Obtuse,18:59:14.946647
1,117.0,,,,91.20%,82.61%,1,Obtuse,18:59:13.915496
1,116.0,,,,92.11%,83.78%,1,Obtuse,18:59:12.890734
1,117.0,,,,92.38%,80.22%,1,Obtuse,18:59:11.857810
1,116.0,,,,91.97%,80.50%,1,Obtuse,18:59:10.840492
1,116.0,Side,Left,Horizontal-Left,91.11%,81.14%,1,Obtuse,18:59:09.812405
1,116.0,,,,92.80%,82.87%,1,Obtuse,18:59:08.787419
1,116.0,,,,92.51%,85.84%,1,Obtuse,18:59:07.768324
1,116.0,,,,92.54%,83.50%,1,Obtuse,18:59:06.735407
1,116.0,,,,92.04%,81.37%,1,Obtuse,18:59:05.707680
1,116.0,,,,93.08%,83.02%,1,Obtuse,18:59:04.683486
1,116.0,Side,Left,Horizontal-Left,92.99%,82.56%,1,Obtuse,18:59:03.655780
