box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time,arrow_position_encode,arrow_direction_encode,orientation_type_encode,angle_type_encode
1,103.0,Side,Left,Horizontal-Left,99.2,94.54,1,Obtuse,20:38:45.706589,2.0,1,0,1.0
1,106.0,,,,99.06,95.67,1,Obtuse,20:38:44.656949,,,4,1.0
1,106.0,Side,Right,Horizontal-Right,98.79,95.34,1,Obtuse,20:38:43.623887,2.0,2,1,1.0
1,106.0,Side,Left,Horizontal-Left,99.03,93.65,1,Obtuse,20:38:42.574038,2.0,1,0,1.0
1,106.0,Side,Right,Horizontal-Right,98.75,94.6,1,Obtuse,20:38:41.530702,2.0,2,1,1.0
1,105.0,Side,Left,Horizontal-Left,99.0,93.97,1,Obtuse,20:38:40.491917,2.0,1,0,1.0
1,106.0,,,,99.41,94.02,1,Obtuse,20:38:39.450237,,,4,1.0
1,106.0,,,,98.33,93.78,1,Obtuse,20:38:38.414617,,,4,1.0
1,104.0,Side,Left,Horizontal-Left,99.2,94.34,1,Obtuse,20:38:37.390721,2.0,1,0,1.0
1,103.0,,,,98.62,94.36,1,Obtuse,20:38:36.354656,,,4,1.0
1,106.0,,,,99.12,95.76,1,Obtuse,20:38:35.308463,,,4,1.0
1,106.0,Side,Right,Horizontal-Right,99.26,94.92,1,Obtuse,20:38:34.274049,2.0,2,1,1.0
1,106.0,Side,Right,Horizontal-Right,98.68,94.84,1,Obtuse,20:38:33.232543,2.0,2,1,1.0
1,106.0,,,,98.92,93.74,1,Obtuse,20:38:32.186327,,,4,1.0
1,106.0,Side,Right,Horizontal-Right,99.1,94.2,1,Obtuse,20:38:31.155792,2.0,2,1,1.0
1,106.0,,,,99.18,95.96,1,Obtuse,20:38:30.110235,,,4,1.0
1,106.0,,,,98.7,95.28,1,Obtuse,20:38:29.069093,,,4,1.0
1,106.0,Side,Right,Horizontal-Right,98.93,95.36,1,Obtuse,20:38:28.034308,2.0,2,1,1.0
1,106.0,Side,Left,Horizontal-Left,98.96,92.9,1,Obtuse,20:38:27.008021,2.0,1,0,1.0
1,104.0,Side,Right,Horizontal-Right,98.89,94.14,1,Obtuse,20:38:25.948056,2.0,2,1,1.0
1,103.0,Side,Right,Horizontal-Right,99.26,94.85,1,Obtuse,20:38:24.911457,2.0,2,1,1.0
1,106.0,Side,Left,Horizontal-Left,98.87,95.16,1,Obtuse,20:38:23.881811,2.0,1,0,1.0
1,105.0,Side,Left,Horizontal-Left,98.87,94.39,1,Obtuse,20:38:22.850707,2.0,1,0,1.0
1,106.0,Side,Left,Horizontal-Left,99.11,95.73,1,Obtuse,20:38:21.822718,2.0,1,0,1.0
1,103.0,Side,Right,Horizontal-Right,99.19,94.91,1,Obtuse,20:38:20.778645,2.0,2,1,1.0
1,106.0,,,,98.59,96.11,1,Obtuse,20:38:19.743665,,,4,1.0
1,106.0,Side,Left,Horizontal-Left,98.92,95.46,1,Obtuse,20:38:18.706120,2.0,1,0,1.0
1,106.0,,,,98.67,95.93,1,Obtuse,20:38:17.659710,,,4,1.0
1,104.0,Side,Right,Horizontal-Right,98.67,95.41,1,Obtuse,20:38:16.618675,2.0,2,1,1.0
1,106.0,Side,Left,Horizontal-Left,98.97,95.53,1,Obtuse,20:38:15.578643,2.0,1,0,1.0
1,106.0,,,,98.43,93.73,1,Obtuse,20:38:14.559263,,,4,1.0
1,106.0,,,,98.57,92.66,1,Obtuse,20:38:13.526675,,,4,1.0
1,105.0,Side,Right,Horizontal-Right,98.36,94.55,1,Obtuse,20:38:12.494669,2.0,2,1,1.0
1,106.0,Side,Right,Horizontal-Right,98.74,94.99,1,Obtuse,20:38:11.476015,2.0,2,1,1.0
1,106.0,,,,98.98,94.69,1,Obtuse,20:38:10.410370,,,4,1.0
1,106.0,Side,Left,Horizontal-Left,98.71,93.27,1,Obtuse,20:38:09.377523,2.0,1,0,1.0
1,106.0,Side,Right,Horizontal-Right,98.9,94.36,1,Obtuse,20:38:08.352222,2.0,2,1,1.0
1,106.0,,,,98.97,93.92,1,Obtuse,20:38:07.306935,,,4,1.0
1,106.0,,,,99.07,94.17,1,Obtuse,20:38:06.269791,,,4,1.0
1,105.0,Side,Right,Horizontal-Right,98.54,93.72,1,Obtuse,20:38:05.222726,2.0,2,1,1.0
1,106.0,Side,Right,Horizontal-Right,98.69,92.91,1,Obtuse,20:38:04.169370,2.0,2,1,1.0
1,106.0,Top,Up,Vertical-Up,98.72,92.02,1,Obtuse,20:38:03.120444,1.0,3,2,1.0
1,106.0,,,,98.67,93.73,1,Obtuse,20:38:02.082646,,,4,1.0
1,104.0,Side,Left,Horizontal-Left,98.62,94.05,1,Obtuse,20:38:01.044248,2.0,1,0,1.0
1,106.0,Side,Right,Horizontal-Right,98.66,95.92,1,Obtuse,20:38:00.005441,2.0,2,1,1.0
1,105.0,Side,Left,Horizontal-Left,98.88,96.21,1,Obtuse,20:37:58.954032,2.0,1,0,1.0
1,106.0,Side,Right,Horizontal-Right,98.85,95.21,1,Obtuse,20:37:57.903061,2.0,2,1,1.0
1,106.0,,,,98.69,93.93,1,Obtuse,20:37:56.868478,,,4,1.0
1,105.0,,,,98.55,92.48,1,Obtuse,20:37:55.833931,,,4,1.0
1,106.0,Side,Left,Horizontal-Left,98.85,94.91,1,Obtuse,20:37:54.797507,2.0,1,0,1.0
1,104.0,,,,98.39,95.5,1,Obtuse,20:37:53.742225,,,4,1.0
1,106.0,Side,Left,Horizontal-Left,98.98,95.36,1,Obtuse,20:37:52.707996,2.0,1,0,1.0
1,103.0,Side,Right,Horizontal-Right,98.89,94.05,1,Obtuse,20:37:51.670726,2.0,2,1,1.0
1,106.0,,,,99.07,93.71,1,Obtuse,20:37:50.653937,,,4,1.0
1,106.0,Side,Right,Horizontal-Right,99.02,95.24,1,Obtuse,20:37:49.621796,2.0,2,1,1.0
1,106.0,Top,Up,Vertical-Up,99.06,94.21,1,Obtuse,20:37:48.577509,1.0,3,2,1.0
1,106.0,Side,Left,Horizontal-Left,98.67,92.8,1,Obtuse,20:37:47.546857,2.0,1,0,1.0
1,106.0,Side,Left,Horizontal-Left,98.25,95.73,1,Obtuse,20:37:46.509027,2.0,1,0,1.0
1,104.0,Side,Right,Horizontal-Right,99.07,95.37,1,Obtuse,20:37:45.461892,2.0,2,1,1.0
1,106.0,Side,Right,Horizontal-Right,98.74,93.65,1,Obtuse,20:37:44.438008,2.0,2,1,1.0
1,105.0,,,,97.79,94.82,1,Obtuse,20:37:43.402611,,,4,1.0
1,105.0,,,,99.06,93.23,1,Obtuse,20:37:42.332738,,,4,1.0
1,106.0,Side,Left,Horizontal-Left,98.71,95.22,1,Obtuse,20:37:41.306659,2.0,1,0,1.0
1,107.0,Side,Right,Horizontal-Right,98.36,95.33,1,Obtuse,20:37:40.262663,2.0,2,1,1.0
1,105.0,Side,Right,Horizontal-Right,98.9,94.4,1,Obtuse,20:37:39.226349,2.0,2,1,1.0
1,105.0,Side,Right,Horizontal-Right,99.22,92.89,1,Obtuse,20:37:38.174644,2.0,2,1,1.0
1,106.0,,,,99.07,94.92,1,Obtuse,20:37:37.145983,,,4,1.0
1,106.0,,,,98.89,93.38,1,Obtuse,20:37:36.094602,,,4,1.0
1,106.0,,,,99.06,94.93,1,Obtuse,20:37:35.056481,,,4,1.0
1,105.0,Side,Right,Horizontal-Right,98.8,94.33,1,Obtuse,20:37:34.011988,2.0,2,1,1.0
1,104.0,Side,Right,Horizontal-Right,98.79,95.02,1,Obtuse,20:37:32.988094,2.0,2,1,1.0
1,106.0,Side,Right,Horizontal-Right,98.95,94.29,1,Obtuse,20:37:31.962692,2.0,2,1,1.0
1,105.0,Side,Right,Horizontal-Right,98.92,93.02,1,Obtuse,20:37:30.927994,2.0,2,1,1.0
1,106.0,Side,Left,Horizontal-Left,99.01,95.32,1,Obtuse,20:37:29.906604,2.0,1,0,1.0
1,106.0,,,,99.15,93.98,1,Obtuse,20:37:28.870374,,,4,1.0
1,106.0,Side,Right,Horizontal-Right,98.85,93.96,1,Obtuse,20:37:27.832845,2.0,2,1,1.0
1,106.0,Side,Left,Horizontal-Left,98.77,93.0,1,Obtuse,20:37:26.796975,2.0,1,0,1.0
1,106.0,,,,98.96,94.26,1,Obtuse,20:37:25.754125,,,4,1.0
1,106.0,Side,Left,Horizontal-Left,99.07,92.98,1,Obtuse,20:37:24.705240,2.0,1,0,1.0
1,106.0,Side,Right,Horizontal-Right,99.1,95.91,1,Obtuse,20:37:23.681156,2.0,2,1,1.0
1,106.0,Side,Right,Horizontal-Right,99.02,94.29,1,Obtuse,20:37:22.650673,2.0,2,1,1.0
1,106.0,,,,98.83,94.98,1,Obtuse,20:37:21.618669,,,4,1.0
1,105.0,Side,Left,Horizontal-Left,98.69,95.74,1,Obtuse,20:37:20.593043,2.0,1,0,1.0
1,106.0,,,,99.06,94.25,1,Obtuse,20:37:19.557872,,,4,1.0
1,105.0,Side,Right,Horizontal-Right,99.09,94.28,1,Obtuse,20:37:18.509403,2.0,2,1,1.0
1,106.0,Side,Right,Horizontal-Right,99.29,92.58,1,Obtuse,20:37:17.463935,2.0,2,1,1.0
1,106.0,,,,98.44,94.52,1,Obtuse,20:37:16.431787,,,4,1.0
1,104.0,,,,99.02,92.55,1,Obtuse,20:37:15.388130,,,4,1.0
1,106.0,Side,Left,Horizontal-Left,98.75,94.69,1,Obtuse,20:37:14.341998,2.0,1,0,1.0
1,104.0,,,,99.25,95.11,1,Obtuse,20:37:13.297459,,,4,1.0
1,106.0,,,,98.66,96.68,1,Obtuse,20:37:12.244200,,,4,1.0
1,107.0,,,,98.83,94.06,1,Obtuse,20:37:11.201798,,,4,1.0
1,106.0,,,,99.03,94.05,1,Obtuse,20:37:10.168792,,,4,1.0
1,106.0,,,,99.16,94.55,1,Obtuse,20:37:09.141142,,,4,1.0
1,106.0,Side,Right,Horizontal-Right,99.31,95.41,1,Obtuse,20:37:08.102635,2.0,2,1,1.0
1,106.0,Side,Right,Horizontal-Right,99.06,93.39,1,Obtuse,20:37:07.072054,2.0,2,1,1.0
1,105.0,Side,Left,Horizontal-Left,99.12,95.33,1,Obtuse,20:37:06.045676,2.0,1,0,1.0
1,105.0,Side,Left,Horizontal-Left,98.66,93.26,1,Obtuse,20:37:05.007963,2.0,1,0,1.0
1,104.0,Side,Left,Horizontal-Left,98.8,93.72,1,Obtuse,20:37:03.956947,2.0,1,0,1.0
1,106.0,Side,Right,Horizontal-Right,99.14,92.82,1,Obtuse,20:37:02.914673,2.0,2,1,1.0
1,106.0,Side,Right,Horizontal-Right,98.95,96.13,1,Obtuse,20:37:01.863737,2.0,2,1,1.0
1,104.0,Side,Right,Horizontal-Right,99.15,93.64,1,Obtuse,20:37:00.841185,2.0,2,1,1.0
1,106.0,Side,Right,Horizontal-Right,99.09,94.47,1,Obtuse,20:36:59.797331,2.0,2,1,1.0
1,105.0,Side,Right,Horizontal-Right,98.19,93.36,1,Obtuse,20:36:58.744590,2.0,2,1,1.0
1,105.0,Side,Right,Horizontal-Right,98.89,95.02,1,Obtuse,20:36:57.702435,2.0,2,1,1.0
1,105.0,Side,Right,Horizontal-Right,99.05,95.42,1,Obtuse,20:36:56.666588,2.0,2,1,1.0
1,106.0,,,,98.79,93.04,1,Obtuse,20:36:55.626636,,,4,1.0
1,107.0,,,,98.3,95.41,1,Obtuse,20:36:54.566591,,,4,1.0
1,106.0,Side,Right,Horizontal-Right,98.78,93.5,1,Obtuse,20:36:53.541148,2.0,2,1,1.0
1,106.0,Side,Right,Horizontal-Right,98.96,95.15,1,Obtuse,20:36:52.505213,2.0,2,1,1.0
1,106.0,,,,98.55,93.99,1,Obtuse,20:36:51.474651,,,4,1.0
1,105.0,,,,98.76,95.1,1,Obtuse,20:36:50.446580,,,4,1.0
1,106.0,,,,98.96,95.71,1,Obtuse,20:36:49.414658,,,4,1.0
1,106.0,Side,Right,Horizontal-Right,99.09,94.33,1,Obtuse,20:36:48.358651,2.0,2,1,1.0
1,106.0,Side,Right,Horizontal-Right,99.0,95.97,1,Obtuse,20:36:47.324127,2.0,2,1,1.0
1,106.0,,,,98.88,94.03,1,Obtuse,20:36:46.284221,,,4,1.0
1,106.0,Side,Right,Horizontal-Right,98.49,96.3,1,Obtuse,20:36:45.249069,2.0,2,1,1.0
1,106.0,Side,Left,Horizontal-Left,98.63,93.87,1,Obtuse,20:36:44.210664,2.0,1,0,1.0
1,106.0,,,,99.03,92.18,1,Obtuse,20:36:43.166657,,,4,1.0
1,106.0,Side,Left,Horizontal-Left,98.69,92.64,1,Obtuse,20:36:42.130270,2.0,1,0,1.0
1,106.0,Side,Right,Horizontal-Right,98.89,95.23,1,Obtuse,20:36:41.089062,2.0,2,1,1.0
1,106.0,,,,98.73,94.02,1,Obtuse,20:36:40.052111,,,4,1.0
1,106.0,Side,Right,Horizontal-Right,98.93,94.21,1,Obtuse,20:36:39.020668,2.0,2,1,1.0
1,106.0,Side,Left,Horizontal-Left,99.0,93.48,1,Obtuse,20:36:37.986609,2.0,1,0,1.0
1,106.0,Side,Right,Horizontal-Right,98.71,95.21,1,Obtuse,20:36:36.960291,2.0,2,1,1.0
1,106.0,Side,Right,Horizontal-Right,98.39,93.33,1,Obtuse,20:36:35.933324,2.0,2,1,1.0
1,106.0,Side,Right,Horizontal-Right,98.85,94.7,1,Obtuse,20:36:34.911928,2.0,2,1,1.0
1,106.0,,,,98.89,92.58,1,Obtuse,20:36:33.866053,,,4,1.0
1,106.0,Side,Left,Horizontal-Left,98.9,95.41,1,Obtuse,20:36:32.818216,2.0,1,0,1.0
1,106.0,Side,Left,Horizontal-Left,98.96,93.24,1,Obtuse,20:36:31.777097,2.0,1,0,1.0
1,106.0,Side,Left,Horizontal-Left,99.16,92.34,1,Obtuse,20:36:30.743774,2.0,1,0,1.0
1,106.0,Side,Right,Horizontal-Right,98.79,92.97,1,Obtuse,20:36:29.697540,2.0,2,1,1.0
1,106.0,Side,Right,Horizontal-Right,99.12,94.79,1,Obtuse,20:36:28.650631,2.0,2,1,1.0
1,106.0,Side,Left,Horizontal-Left,99.03,93.69,1,Obtuse,20:36:27.620750,2.0,1,0,1.0
1,103.0,Side,Right,Horizontal-Right,99.06,95.43,1,Obtuse,20:36:26.585296,2.0,2,1,1.0
1,106.0,Side,Left,Horizontal-Left,98.89,93.65,1,Obtuse,20:36:25.546018,2.0,1,0,1.0
1,106.0,Side,Right,Horizontal-Right,99.04,94.09,1,Obtuse,20:36:24.518424,2.0,2,1,1.0
1,106.0,,,,98.88,94.08,1,Obtuse,20:36:23.477839,,,4,1.0
1,106.0,Side,Right,Horizontal-Right,99.09,93.74,1,Obtuse,20:36:22.448767,2.0,2,1,1.0
1,104.0,Side,Right,Horizontal-Right,99.1,94.65,1,Obtuse,20:36:21.417984,2.0,2,1,1.0
1,106.0,Side,Left,Horizontal-Left,99.19,95.5,1,Obtuse,20:36:20.357488,2.0,1,0,1.0
1,106.0,Side,Left,Horizontal-Left,98.38,95.56,1,Obtuse,20:36:19.318024,2.0,1,0,1.0
1,106.0,,,,98.98,,1,Obtuse,20:36:18.293729,,,4,1.0
1,105.0,,,,98.9,,1,Obtuse,20:36:17.242046,,,4,1.0
1,106.0,,,,98.65,,1,Obtuse,20:36:16.194101,,,4,1.0
1,106.0,,,,98.92,,1,Obtuse,20:36:15.174635,,,4,1.0
1,106.0,,,,99.17,,1,Obtuse,20:36:14.128910,,,4,1.0
1,106.0,,,,98.69,,1,Obtuse,20:36:13.088894,,,4,1.0
1,106.0,,,,98.59,,1,Obtuse,20:36:12.070572,,,4,1.0
1,105.0,,,,98.66,,1,Obtuse,20:36:11.037475,,,4,1.0
1,104.0,,,,98.6,,1,Obtuse,20:36:09.996953,,,4,1.0
1,106.0,,,,98.95,,1,Obtuse,20:36:08.970687,,,4,1.0
1,106.0,,,,99.17,,1,Obtuse,20:36:07.945182,,,4,1.0
1,106.0,,,,98.73,,1,Obtuse,20:36:06.908520,,,4,1.0
1,106.0,,,,98.67,,1,Obtuse,20:36:05.866329,,,4,1.0
1,104.0,,,,98.88,,1,Obtuse,20:36:04.837748,,,4,1.0
1,106.0,,,,99.07,,1,Obtuse,20:36:03.811788,,,4,1.0
1,,,,,51.16,,1,,20:36:02.788590,,,4,
0,,,,,,,0,,20:36:01.770632,,,4,
1,,,,,73.34,,1,,20:36:00.726704,,,4,
0,,,,,,,0,,20:35:59.708813,,,4,
1,,,,,87.24,,1,,20:35:58.678652,,,4,
1,,,,,77.08,,1,,20:35:57.653914,,,4,
1,,,,,69.64,,1,,20:35:56.614670,,,4,
1,,,,,52.39,,1,,20:35:55.576545,,,4,
0,,,,,,,0,,20:35:54.551388,,,4,
0,,,,,,,0,,20:35:53.533671,,,4,
1,,,,,52.8,,1,,20:35:52.496252,,,4,
1,,,,,59.28,,1,,20:35:51.465292,,,4,
1,,,,,62.89,,1,,20:35:50.421288,,,4,
1,,,,,51.97,,1,,20:35:49.376336,,,4,
1,,,,,65.76,,1,,20:35:48.332594,,,4,
1,,,,,78.96,,1,,20:35:47.278911,,,4,
0,,,,,,,0,,20:35:46.262626,,,4,
0,,,,,,,0,,20:35:45.242648,,,4,
0,,,,,,,0,,20:35:44.218654,,,4,
1,,,,,67.28,,1,,20:35:43.166884,,,4,
0,,,,,,,0,,20:35:42.146827,,,4,
1,,,,,56.0,,1,,20:35:41.122266,,,4,
1,,,,,53.16,,1,,20:35:40.101542,,,4,
1,,,,,50.41,,1,,20:35:39.065784,,,4,
0,,,,,,,0,,20:35:38.047865,,,4,
0,,,,,,,0,,20:35:37.033753,,,4,
1,,,,,87.27,,1,,20:35:35.953238,,,4,
0,,,,,,,0,,20:35:34.928690,,,4,
