box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time,arrow_position_encode,arrow_direction_encode,orientation_type_encode,angle_type_encode
1,48.0,Side,Right,Horizontal-Right,99.46,96.45,1,Straight,20:12:38.918661,2.0,2.0,1,3.0
1,53.0,,,,99.59,96.49,1,Acute,20:12:37.890965,,,3,4.0
1,47.0,,,,99.42,97.32,1,Straight,20:12:36.860196,,,3,3.0
1,51.0,Side,Right,Horizontal-Right,99.59,97.65,1,Acute,20:12:35.837463,2.0,2.0,1,4.0
1,47.0,Side,Right,Horizontal-Right,99.34,97.01,1,Straight,20:12:34.810217,2.0,2.0,1,3.0
1,47.0,Side,Left,Horizontal-Left,99.44,96.35,1,Straight,20:12:33.782673,2.0,1.0,0,3.0
1,48.0,,,,99.33,96.04,1,Straight,20:12:32.761418,,,3,3.0
1,48.0,Side,Right,Horizontal-Right,99.44,97.36,1,Straight,20:12:31.731729,2.0,2.0,1,3.0
1,53.0,Side,Left,Horizontal-Left,99.5,96.85,1,Acute,20:12:30.702671,2.0,1.0,0,4.0
1,54.0,,,,99.45,95.83,1,Acute,20:12:29.674586,,,3,4.0
1,51.0,Side,Left,Horizontal-Left,99.5,96.45,1,Acute,20:12:28.654673,2.0,1.0,0,4.0
1,48.0,,,,99.43,97.14,1,Straight,20:12:27.609503,,,3,3.0
1,49.0,Side,Left,Horizontal-Left,99.48,97.21,1,Straight,20:12:26.574581,2.0,1.0,0,3.0
1,48.0,Side,Left,Horizontal-Left,99.31,95.76,1,Straight,20:12:25.560304,2.0,1.0,0,3.0
1,48.0,Side,Right,Horizontal-Right,99.62,95.69,1,Straight,20:12:24.508770,2.0,2.0,1,3.0
1,48.0,Side,Right,Horizontal-Right,99.54,95.94,1,Straight,20:12:23.467685,2.0,2.0,1,3.0
1,52.0,Side,Right,Horizontal-Right,99.47,98.45,1,Acute,20:12:22.428391,2.0,2.0,1,4.0
1,49.0,,,,99.39,97.26,1,Straight,20:12:21.398098,,,3,3.0
1,48.0,Side,Left,Horizontal-Left,99.33,96.34,1,Straight,20:12:20.342643,2.0,1.0,0,3.0
1,53.0,Side,Left,Horizontal-Left,99.49,97.26,1,Acute,20:12:19.303888,2.0,1.0,0,4.0
1,53.0,Side,Left,Horizontal-Left,99.51,98.16,1,Acute,20:12:18.285281,2.0,1.0,0,4.0
1,48.0,Side,Left,Horizontal-Left,99.27,98.16,1,Straight,20:12:17.247916,2.0,1.0,0,3.0
1,53.0,Side,Left,Horizontal-Left,99.3,97.09,1,Acute,20:12:16.213687,2.0,1.0,0,4.0
1,47.0,Side,Left,Horizontal-Left,99.46,97.6,1,Straight,20:12:15.189038,2.0,1.0,0,3.0
1,48.0,,,,99.28,95.38,1,Straight,20:12:14.157836,,,3,3.0
1,48.0,Side,Left,Horizontal-Left,99.48,97.5,1,Straight,20:12:13.118672,2.0,1.0,0,3.0
1,48.0,Side,Left,Horizontal-Left,99.46,96.31,1,Straight,20:12:12.073698,2.0,1.0,0,3.0
1,48.0,,,,99.45,95.83,1,Straight,20:12:11.050631,,,3,3.0
1,53.0,,,,99.42,97.15,1,Acute,20:12:10.028758,,,3,4.0
1,52.0,Side,Right,Horizontal-Right,99.57,97.21,1,Acute,20:12:08.966724,2.0,2.0,1,4.0
1,48.0,,,,99.5,97.03,1,Straight,20:12:07.922658,,,3,3.0
1,48.0,Side,Left,Horizontal-Left,99.36,96.79,1,Straight,20:12:06.888993,2.0,1.0,0,3.0
1,48.0,Side,Left,Horizontal-Left,99.4,97.73,1,Straight,20:12:05.864648,2.0,1.0,0,3.0
1,48.0,Side,Left,Horizontal-Left,99.41,96.01,1,Straight,20:12:04.826644,2.0,1.0,0,3.0
1,49.0,Side,Right,Horizontal-Right,99.41,96.44,1,Straight,20:12:03.776507,2.0,2.0,1,3.0
1,51.0,Side,Right,Horizontal-Right,99.49,96.51,1,Acute,20:12:02.730155,2.0,2.0,1,4.0
1,51.0,Side,Right,Horizontal-Right,99.63,96.39,1,Acute,20:12:01.700503,2.0,2.0,1,4.0
1,47.0,Side,Left,Horizontal-Left,99.37,97.78,1,Straight,20:12:00.664931,2.0,1.0,0,3.0
1,53.0,,,,99.59,96.63,1,Acute,20:11:59.640025,,,3,4.0
1,53.0,Side,Right,Horizontal-Right,99.46,97.21,1,Acute,20:11:58.601654,2.0,2.0,1,4.0
1,48.0,Side,Right,Horizontal-Right,99.43,98.15,1,Straight,20:11:57.558139,2.0,2.0,1,3.0
1,48.0,Side,Right,Horizontal-Right,99.56,95.81,1,Straight,20:11:56.514671,2.0,2.0,1,3.0
1,54.0,Side,Right,Horizontal-Right,99.42,96.64,1,Acute,20:11:55.476661,2.0,2.0,1,4.0
1,48.0,,,,99.52,95.96,1,Straight,20:11:54.449719,,,3,3.0
1,48.0,,,,99.47,95.87,1,Straight,20:11:53.410658,,,3,3.0
1,53.0,,,,99.27,97.84,1,Acute,20:11:52.380769,,,3,4.0
1,52.0,,,,99.53,,1,Acute,20:11:51.334653,,,3,4.0
1,49.0,,,,99.4,,1,Straight,20:11:50.296210,,,3,3.0
1,48.0,,,,99.57,,1,Straight,20:11:49.247835,,,3,3.0
1,50.0,,,,99.46,,1,,20:11:48.213603,,,3,
1,47.0,,,,99.5,,1,Straight,20:11:47.190599,,,3,3.0
1,50.0,,,,99.47,,1,,20:11:46.162214,,,3,
1,50.0,,,,99.34,,1,,20:11:45.122440,,,3,
1,48.0,,,,99.5,,1,Straight,20:11:44.086651,,,3,3.0
1,48.0,,,,99.36,,1,Straight,20:11:43.054665,,,3,3.0
1,53.0,,,,99.49,,1,Acute,20:11:42.018661,,,3,4.0
1,50.0,,,,99.52,,1,,20:11:40.984246,,,3,
1,48.0,,,,99.44,,1,Straight,20:11:39.950692,,,3,3.0
1,52.0,,,,99.49,,1,Acute,20:11:38.909124,,,3,4.0
1,49.0,,,,99.51,,1,Straight,20:11:37.869347,,,3,3.0
1,48.0,,,,99.39,,1,Straight,20:11:36.812321,,,3,3.0
1,48.0,,,,99.49,,1,Straight,20:11:35.765661,,,3,3.0
1,50.0,,,,99.63,,1,,20:11:34.732464,,,3,
1,53.0,,,,99.49,,1,Acute,20:11:33.705030,,,3,4.0
1,48.0,,,,99.26,,1,Straight,20:11:32.666705,,,3,3.0
1,,,,,60.06,,1,,20:11:31.643761,,,3,
1,162.0,,,,70.04,,1,,20:11:30.605269,,,3,
0,,,,,,,0,,20:11:29.590135,,,3,
0,,,,,,,0,,20:11:28.576006,,,3,
0,,,,,,,0,,20:11:27.555265,,,3,
0,,,,,,,0,,20:11:26.541094,,,3,
0,,,,,,,0,,20:11:25.525474,,,3,
1,,,,,56.69,,1,,20:11:24.493440,,,3,
1,,,,,58.53,,1,,20:11:23.462490,,,3,
1,,,,,53.08,,1,,20:11:22.436107,,,3,
0,,,,,,,0,,20:11:21.419878,,,3,
1,,,,,53.81,,1,,20:11:20.276445,,,3,
