box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time
1,117.0,Side,Right,Horizontal-Right,99.74%,89.69%,1,Obtuse,01:42:19.685102
1,117.0,,,,99.65%,92.92%,1,Obtuse,01:42:18.654101
1,118.0,Side,Right,Horizontal-Right,99.55%,91.67%,1,Obtuse,01:42:17.627560
1,119.0,,,,99.76%,94.81%,1,Obtuse,01:42:16.596809
1,117.0,Side,Right,Horizontal-Right,99.69%,92.29%,1,Obtuse,01:42:15.562048
1,119.0,Side,Right,Horizontal-Right,99.68%,93.04%,1,Obtuse,01:42:14.517439
1,118.0,,,,99.75%,88.97%,1,Obtuse,01:42:13.480287
1,119.0,Side,Right,Horizontal-Right,99.60%,96.07%,1,Obtuse,01:42:12.457888
1,119.0,Side,Right,Horizontal-Right,99.71%,92.97%,1,Obtuse,01:42:11.424200
1,119.0,Side,Right,Horizontal-Right,99.70%,90.21%,1,Obtuse,01:42:10.399068
1,116.0,,,,99.66%,94.82%,1,Obtuse,01:42:09.368386
1,116.0,Side,Right,Horizontal-Right,99.59%,91.65%,1,Obtuse,01:42:08.338070
1,118.0,,,,99.71%,95.90%,1,Obtuse,01:42:07.316719
1,118.0,Side,Right,Horizontal-Right,99.72%,91.83%,1,Obtuse,01:42:06.290120
1,119.0,Side,Left,Horizontal-Left,99.45%,91.57%,1,Obtuse,01:42:05.264938
1,119.0,,,,99.68%,95.39%,1,Obtuse,01:42:04.226136
1,115.0,Side,Left,Horizontal-Left,99.59%,94.37%,1,Obtuse,01:42:03.196343
1,118.0,,,,99.58%,83.95%,1,Obtuse,01:42:02.177182
1,119.0,,,,99.66%,92.39%,1,Obtuse,01:42:01.131211
1,118.0,,,,99.67%,75.97%,1,Obtuse,01:42:00.098191
1,118.0,,,,99.69%,83.42%,1,Obtuse,01:41:59.053528
1,117.0,,,,99.69%,91.12%,1,Obtuse,01:41:58.009544
1,117.0,Side,Right,Horizontal-Right,99.71%,93.21%,1,Obtuse,01:41:56.959473
1,119.0,,,,99.68%,95.52%,1,Obtuse,01:41:55.926202
1,117.0,Side,Right,Horizontal-Right,99.71%,92.50%,1,Obtuse,01:41:54.904611
1,119.0,Side,Right,Horizontal-Right,99.77%,91.76%,1,Obtuse,01:41:53.861163
1,117.0,,,,99.70%,94.48%,1,Obtuse,01:41:52.828578
1,116.0,,,,99.63%,88.33%,1,Obtuse,01:41:51.802154
1,118.0,,,,99.75%,94.07%,1,Obtuse,01:41:50.778014
1,119.0,,,,99.56%,89.05%,1,Obtuse,01:41:49.746127
1,119.0,,,,99.70%,93.31%,1,Obtuse,01:41:48.707769
1,119.0,,,,99.74%,95.08%,1,Obtuse,01:41:47.661024
1,119.0,,,,99.72%,94.34%,1,Obtuse,01:41:46.634100
1,118.0,,,,99.71%,94.59%,1,Obtuse,01:41:45.603803
1,119.0,,,,99.56%,94.08%,1,Obtuse,01:41:44.566103
1,117.0,,,,99.71%,92.65%,1,Obtuse,01:41:43.541582
1,116.0,,,,99.79%,94.43%,1,Obtuse,01:41:42.506138
1,118.0,,,,99.71%,93.59%,1,Obtuse,01:41:41.475598
1,119.0,Side,Right,Horizontal-Right,99.64%,90.46%,1,Obtuse,01:41:40.433898
1,119.0,,,,99.52%,93.65%,1,Obtuse,01:41:39.402121
1,117.0,,,,99.66%,93.31%,1,Obtuse,01:41:38.366123
1,119.0,,,,99.73%,90.27%,1,Obtuse,01:41:37.336369
1,117.0,Side,Right,Horizontal-Right,99.64%,94.44%,1,Obtuse,01:41:36.306119
1,118.0,,,,99.73%,94.79%,1,Obtuse,01:41:35.279794
1,119.0,Side,Right,Horizontal-Right,99.68%,97.13%,1,Obtuse,01:41:34.256910
1,119.0,Side,Right,Horizontal-Right,99.73%,89.97%,1,Obtuse,01:41:33.217742
1,120.0,Side,Right,Horizontal-Right,99.67%,94.13%,1,Obtuse,01:41:32.194109
1,119.0,Side,Right,Horizontal-Right,99.64%,91.12%,1,Obtuse,01:41:31.167385
1,117.0,Side,Right,Horizontal-Right,99.70%,93.23%,1,Obtuse,01:41:30.144309
1,119.0,,,,99.78%,90.68%,1,Obtuse,01:41:29.093807
1,119.0,,,,99.62%,88.57%,1,Obtuse,01:41:28.074071
1,119.0,Side,Right,Horizontal-Right,99.62%,92.19%,1,Obtuse,01:41:27.044815
1,118.0,Side,Right,Horizontal-Right,99.63%,91.25%,1,Obtuse,01:41:26.006109
1,119.0,Side,Right,Horizontal-Right,99.63%,88.79%,1,Obtuse,01:41:24.972243
1,118.0,Side,Right,Horizontal-Right,99.71%,89.98%,1,Obtuse,01:41:23.943595
1,118.0,,,,99.68%,92.44%,1,Obtuse,01:41:22.904846
1,119.0,,,,99.59%,91.00%,1,Obtuse,01:41:21.876287
1,115.0,Side,Right,Horizontal-Right,99.62%,87.97%,1,Obtuse,01:41:20.854094
1,119.0,Side,Right,Horizontal-Right,99.53%,92.36%,1,Obtuse,01:41:19.814134
1,118.0,,,,99.65%,91.69%,1,Obtuse,01:41:18.775541
1,117.0,Side,Left,Horizontal-Left,99.70%,86.95%,1,Obtuse,01:41:17.743428
1,119.0,,,,99.66%,93.91%,1,Obtuse,01:41:16.711381
1,116.0,Side,Right,Horizontal-Right,99.74%,94.65%,1,Obtuse,01:41:15.682028
1,119.0,,,,99.62%,91.39%,1,Obtuse,01:41:14.654125
1,116.0,Side,Right,Horizontal-Right,99.70%,94.44%,1,Obtuse,01:41:13.622067
1,119.0,,,,99.69%,94.74%,1,Obtuse,01:41:12.588706
1,119.0,Side,Right,Horizontal-Right,99.67%,90.30%,1,Obtuse,01:41:11.558128
1,116.0,,,,99.67%,93.48%,1,Obtuse,01:41:10.530046
1,119.0,,,,99.78%,90.80%,1,Obtuse,01:41:09.506323
1,118.0,,,,99.72%,93.85%,1,Obtuse,01:41:08.470105
1,119.0,,,,99.72%,92.99%,1,Obtuse,01:41:07.446127
1,117.0,,,,99.76%,95.22%,1,Obtuse,01:41:06.421727
1,118.0,Side,Right,Horizontal-Right,99.61%,92.98%,1,Obtuse,01:41:05.369330
1,119.0,,,,99.74%,91.55%,1,Obtuse,01:41:04.342069
1,118.0,,,,99.71%,90.14%,1,Obtuse,01:41:03.303276
1,119.0,,,,99.58%,89.14%,1,Obtuse,01:41:02.254049
1,118.0,,,,99.71%,95.57%,1,Obtuse,01:41:01.230121
